Packet ID,Source,Destination,End-to-End Delay,Priority,Traffic Class
8092,230,48,68.39999999999998,4,VoIP
8093,848,585,27.600000000000023,2,Web Browsing
8094,680,635,48.89999999999998,2,VoIP
8095,881,580,33.799999999999955,4,Video Streaming
8096,335,878,97.5,5,Web Browsing
8097,586,834,37.299999999999955,2,VoIP
8098,896,605,59.0,4,Video Streaming
8099,616,356,52.0,4,Video Streaming
8100,48,880,68.60000000000002,4,Video Streaming
8101,570,148,36.5,2,VoIP
8102,486,512,58.700000000000045,1,Video Streaming
8103,873,638,20.5,4,Web Browsing
8104,92,323,24.299999999999955,4,Video Streaming
8105,275,463,23.0,4,Web Browsing
8106,753,806,51.299999999999955,3,VoIP
8107,157,340,64.60000000000002,5,Web Browsing
8108,208,480,79.10000000000002,3,Video Streaming
8109,695,441,81.70000000000005,4,Web Browsing
8110,606,217,66.70000000000005,3,Video Streaming
8111,411,828,55.0,2,Video Streaming
8112,610,74,15.5,3,Video Streaming
8113,532,202,84.30000000000007,4,Web Browsing
8114,158,306,96.0,4,VoIP
8115,471,253,44.5,4,Video Streaming
8116,356,614,84.29999999999995,1,VoIP
8117,872,236,99.80000000000007,1,VoIP
8118,780,789,88.80000000000007,1,VoIP
8119,316,127,84.20000000000005,2,Web Browsing
8120,321,199,66.29999999999995,5,VoIP
8121,126,504,99.10000000000002,5,VoIP
8122,763,44,72.10000000000002,4,Video Streaming
8123,929,652,29.899999999999977,4,Web Browsing
8124,507,500,18.299999999999955,2,Video Streaming
8125,323,420,33.700000000000045,1,Web Browsing
8126,875,842,18.399999999999977,1,Web Browsing
8127,674,384,53.299999999999955,2,Web Browsing
8128,430,741,84.39999999999998,4,VoIP
8129,588,821,55.89999999999998,2,VoIP
8130,795,586,88.70000000000005,4,VoIP
8131,947,60,17.5,4,Video Streaming
8132,534,650,28.899999999999977,2,Video Streaming
8133,245,257,54.60000000000002,3,VoIP
8134,494,421,93.89999999999998,4,Web Browsing
8135,65,829,57.10000000000002,3,Video Streaming
8136,362,58,30.399999999999977,5,Web Browsing
8137,342,837,57.0,3,VoIP
8138,777,841,62.60000000000002,5,Video Streaming
8139,137,866,72.20000000000005,2,Web Browsing
8140,908,405,49.799999999999955,3,VoIP
8141,911,576,49.200000000000045,2,VoIP
8142,784,994,85.60000000000002,2,VoIP
8143,404,281,58.5,2,Web Browsing
8144,715,268,56.700000000000045,1,Video Streaming
8145,456,334,86.0,3,Web Browsing
8146,306,523,49.5,2,VoIP
8147,675,337,62.60000000000002,5,Web Browsing
8148,311,520,15.399999999999977,4,Web Browsing
8149,457,419,35.700000000000045,3,Web Browsing
8150,603,732,17.899999999999977,3,Video Streaming
8151,622,760,17.299999999999955,3,Video Streaming
8152,15,33,49.200000000000045,5,Video Streaming
8153,594,691,20.399999999999977,3,VoIP
8154,568,56,93.70000000000005,4,VoIP
8155,664,40,64.0,3,VoIP
8156,279,584,66.29999999999995,2,Web Browsing
8157,556,60,41.0,1,Web Browsing
8158,614,228,87.20000000000005,5,Web Browsing
8159,171,834,37.39999999999998,2,VoIP
8160,119,938,50.799999999999955,4,Video Streaming
8161,803,803,17.700000000000045,1,VoIP
8162,259,301,96.5,2,Web Browsing
8163,225,70,30.799999999999955,3,Web Browsing
8164,924,868,29.700000000000045,3,Web Browsing
8165,776,146,32.0,2,Web Browsing
8166,348,684,15.0,4,Video Streaming
8167,522,348,74.5,1,Video Streaming
8168,304,699,59.200000000000045,2,VoIP
8169,851,317,12.5,2,VoIP
8170,460,731,51.39999999999998,5,Web Browsing
8171,749,379,54.0,1,Video Streaming
8172,813,441,89.70000000000005,2,VoIP
8173,884,602,79.20000000000005,2,Video Streaming
8174,192,842,58.299999999999955,4,Web Browsing
8175,823,930,32.10000000000002,2,Video Streaming
8176,322,356,65.70000000000005,2,Video Streaming
8177,976,173,76.80000000000007,4,VoIP
8178,706,41,95.10000000000002,4,Web Browsing
8179,189,823,45.299999999999955,5,Video Streaming
8180,665,406,61.700000000000045,2,Web Browsing
8181,596,864,26.5,5,VoIP
8182,541,544,27.100000000000023,1,Web Browsing
8183,184,283,65.70000000000005,3,Web Browsing
8184,571,594,27.899999999999977,1,Web Browsing
8185,169,274,48.39999999999998,4,VoIP
8186,662,849,92.39999999999998,1,Web Browsing
8187,645,338,30.100000000000023,4,VoIP
8188,634,403,38.5,4,Video Streaming
8189,212,63,71.0,1,Web Browsing
8190,550,208,79.10000000000002,1,Web Browsing
8191,578,364,27.0,4,VoIP
8192,80,90,33.39999999999998,2,VoIP
8193,842,97,34.799999999999955,2,Video Streaming
8194,18,831,99.20000000000005,1,VoIP
8195,677,139,85.5,1,Video Streaming
8196,475,785,68.70000000000005,2,VoIP
8197,365,779,70.60000000000002,3,Video Streaming
8198,470,616,54.0,2,Web Browsing
8199,439,774,28.600000000000023,1,Web Browsing
8200,431,760,27.399999999999977,3,Video Streaming
8201,796,74,48.200000000000045,5,VoIP
8202,417,174,23.600000000000023,1,Video Streaming
8203,981,888,61.60000000000002,1,Video Streaming
8204,327,165,41.299999999999955,4,Web Browsing
8205,50,470,40.0,5,VoIP
8206,843,524,64.29999999999995,1,Video Streaming
8207,177,980,46.200000000000045,5,VoIP
8208,118,635,56.700000000000045,5,VoIP
8209,363,878,66.20000000000005,4,Video Streaming
8210,684,965,90.20000000000005,3,VoIP
8211,47,719,18.700000000000045,4,Web Browsing
8212,385,3,61.89999999999998,4,Video Streaming
8213,416,189,94.70000000000005,3,VoIP
8214,931,664,45.10000000000002,3,Web Browsing
8215,73,194,77.29999999999995,4,Web Browsing
8216,853,150,11.0,2,VoIP
8217,659,307,59.299999999999955,1,VoIP
8218,298,556,97.39999999999998,4,Web Browsing
8219,960,449,99.20000000000005,1,Web Browsing
8220,721,845,62.0,5,VoIP
8221,887,319,12.0,3,VoIP
8222,191,372,95.70000000000005,2,VoIP
8223,623,605,32.10000000000002,4,Web Browsing
8224,313,987,32.299999999999955,2,Video Streaming
8225,525,388,18.200000000000045,1,Web Browsing
8226,334,842,51.299999999999955,5,Video Streaming
8227,639,171,79.20000000000005,4,Web Browsing
8228,536,233,21.799999999999955,2,VoIP
8229,845,811,89.60000000000002,1,Web Browsing
8230,153,204,65.5,3,Video Streaming
8231,754,327,74.20000000000005,5,VoIP
8232,325,67,64.89999999999998,5,VoIP
8233,168,549,48.10000000000002,2,Video Streaming
8234,159,109,12.600000000000023,5,Web Browsing
8235,423,955,28.600000000000023,2,Web Browsing
8236,314,3,46.39999999999998,5,Web Browsing
8237,230,175,11.700000000000045,1,Video Streaming
8238,739,507,60.5,5,Web Browsing
8239,989,761,96.80000000000007,4,Video Streaming
8240,480,737,68.89999999999998,5,Web Browsing
8241,744,978,41.200000000000045,5,Video Streaming
8242,407,776,61.0,2,VoIP
8243,438,170,11.299999999999955,3,VoIP
8244,757,219,86.80000000000007,5,VoIP
8245,37,660,35.799999999999955,2,Video Streaming
8246,378,957,43.10000000000002,4,VoIP
8247,235,645,71.89999999999998,4,Video Streaming
8248,866,909,92.5,3,VoIP
8249,91,693,35.10000000000002,5,VoIP
8250,805,260,81.20000000000005,3,Web Browsing
8251,25,610,85.29999999999995,2,VoIP
8252,186,559,32.700000000000045,5,Video Streaming
8253,537,216,92.10000000000002,4,Web Browsing
8254,551,852,23.600000000000023,1,Video Streaming
8255,797,290,97.20000000000005,5,Web Browsing
8256,173,946,32.60000000000002,3,VoIP
8257,656,886,75.5,4,Video Streaming
8258,533,163,57.299999999999955,4,Video Streaming
8259,76,788,62.700000000000045,5,VoIP
8260,246,554,22.899999999999977,5,Web Browsing
8261,414,237,82.0,2,Web Browsing
8262,562,756,35.200000000000045,3,VoIP
8263,303,437,37.39999999999998,2,VoIP
8264,271,352,90.5,2,VoIP
8265,256,887,44.5,2,VoIP
8266,915,86,49.5,2,Web Browsing
8267,591,827,50.89999999999998,3,Web Browsing
8268,758,553,38.5,2,Web Browsing
8269,557,125,41.299999999999955,4,Web Browsing
8270,655,530,79.80000000000007,5,Web Browsing
8271,759,436,61.60000000000002,3,VoIP
8272,170,17,84.10000000000002,3,Web Browsing
8273,224,540,93.29999999999995,5,Video Streaming
8274,864,5,54.5,2,VoIP
8275,347,688,15.200000000000045,2,Web Browsing
8276,216,767,45.799999999999955,5,Video Streaming
8277,290,101,73.0,5,Video Streaming
8278,148,758,69.10000000000002,2,Web Browsing
8279,485,148,69.70000000000005,1,Video Streaming
8280,318,870,58.700000000000045,2,VoIP
8281,315,669,98.39999999999998,5,Video Streaming
8282,952,148,83.39999999999998,1,Video Streaming
8283,927,409,77.10000000000002,1,Video Streaming
8284,260,306,21.700000000000045,3,Video Streaming
8285,817,521,54.39999999999998,3,Video Streaming
8286,367,714,62.700000000000045,2,VoIP
8287,273,634,92.0,4,VoIP
8288,130,857,69.79999999999995,3,Web Browsing
8289,286,737,49.200000000000045,4,Web Browsing
8290,145,801,38.799999999999955,2,Web Browsing
8291,742,537,59.89999999999998,5,Video Streaming
8292,473,343,32.200000000000045,5,VoIP
8293,373,565,47.39999999999998,5,VoIP
8294,127,328,70.60000000000002,1,Video Streaming
8295,397,973,84.60000000000002,1,Web Browsing
8296,248,172,79.60000000000002,5,Web Browsing
8297,815,265,69.79999999999995,5,Web Browsing
8298,660,309,65.10000000000002,5,VoIP
8299,156,934,73.70000000000005,3,VoIP
8300,876,295,36.799999999999955,3,VoIP
8301,626,260,66.60000000000002,2,Video Streaming
8302,517,333,83.70000000000005,1,VoIP
8303,946,464,44.5,3,Video Streaming
8304,280,686,57.200000000000045,1,Video Streaming
8305,850,262,27.600000000000023,4,Video Streaming
8306,834,967,39.89999999999998,1,VoIP
8307,698,798,32.39999999999998,5,Web Browsing
8308,412,547,58.299999999999955,1,Video Streaming
8309,455,907,89.70000000000005,5,Web Browsing
8310,856,886,13.0,2,Video Streaming
8311,982,385,97.5,2,Web Browsing
8312,548,291,60.60000000000002,2,Video Streaming
8313,874,441,41.200000000000045,2,Video Streaming
8314,190,803,17.5,4,Web Browsing
8315,312,808,97.70000000000005,3,VoIP
8316,463,134,21.600000000000023,2,Web Browsing
8317,89,760,90.5,5,Video Streaming
8318,683,884,47.299999999999955,1,VoIP
8319,593,797,41.700000000000045,2,Video Streaming
8320,858,302,18.0,2,VoIP
8321,198,441,33.5,3,Web Browsing
8322,762,415,67.89999999999998,3,VoIP
8323,761,552,58.5,5,Video Streaming
8324,344,450,21.5,2,VoIP
8325,661,476,42.0,2,VoIP
8326,257,236,96.5,1,Web Browsing
8327,276,26,48.10000000000002,1,Video Streaming
8328,165,802,62.299999999999955,1,VoIP
8329,166,535,23.299999999999955,3,Video Streaming
8330,934,239,90.60000000000002,3,VoIP
8331,566,136,62.200000000000045,1,VoIP
8332,19,634,10.200000000000045,1,Web Browsing
8333,401,858,48.5,1,VoIP
8334,574,685,23.5,1,Video Streaming
8335,954,117,79.39999999999998,4,Video Streaming
8336,811,363,76.0,1,Video Streaming
8337,703,532,83.0,2,Video Streaming
8338,669,75,41.60000000000002,4,Web Browsing
8339,386,903,16.100000000000023,5,Video Streaming
8340,840,201,11.100000000000023,4,Web Browsing
8341,54,435,46.39999999999998,5,VoIP
8342,848,413,11.0,3,Web Browsing
8343,394,523,52.799999999999955,3,Web Browsing
8344,81,482,49.200000000000045,1,Web Browsing
8345,194,72,33.89999999999998,5,VoIP
8346,136,628,92.5,5,Video Streaming
8347,128,859,69.20000000000005,1,Video Streaming
8348,163,127,80.60000000000002,3,VoIP
8349,424,56,71.70000000000005,2,Video Streaming
8350,967,158,35.39999999999998,2,Web Browsing
8351,607,865,25.100000000000023,5,VoIP
8352,726,412,90.79999999999995,3,Web Browsing
8353,605,951,13.700000000000045,5,VoIP
8354,42,629,34.5,2,VoIP
8355,657,672,10.899999999999977,5,Web Browsing
8356,894,865,47.10000000000002,1,Web Browsing
8357,295,779,64.60000000000002,1,Video Streaming
8358,899,24,84.39999999999998,2,VoIP
8359,532,952,15.200000000000045,5,VoIP
8360,553,709,63.39999999999998,2,Web Browsing
8361,958,385,30.200000000000045,3,Video Streaming
8362,673,744,46.89999999999998,3,Video Streaming
8363,867,573,31.0,5,Video Streaming
8364,450,580,51.89999999999998,4,Video Streaming
8365,528,248,42.700000000000045,5,Web Browsing
8366,973,73,67.20000000000005,5,VoIP
8367,405,892,20.0,1,Video Streaming
8368,688,564,60.0,3,Video Streaming
8369,839,206,39.10000000000002,2,Video Streaming
8370,518,948,65.60000000000002,3,Video Streaming
8371,263,274,97.5,1,Web Browsing
8372,608,120,70.10000000000002,1,VoIP
8373,501,993,97.5,3,VoIP
8374,509,566,28.700000000000045,5,Video Streaming
8375,100,532,43.89999999999998,4,Video Streaming
8376,437,696,80.39999999999998,2,Video Streaming
8377,195,381,72.10000000000002,4,Video Streaming
8378,488,851,71.0,4,VoIP
8379,124,907,97.0,2,Web Browsing
8380,995,812,71.5,1,VoIP
8381,112,817,45.0,4,VoIP
8382,838,87,34.10000000000002,4,Video Streaming
8383,863,851,76.5,5,Web Browsing
8384,187,361,65.89999999999998,1,Web Browsing
8385,20,711,16.5,1,Video Streaming
8386,527,566,74.70000000000005,3,Video Streaming
8387,965,602,73.89999999999998,5,Video Streaming
8388,120,175,23.700000000000045,2,Video Streaming
8389,46,476,74.60000000000002,4,Web Browsing
8390,445,973,51.60000000000002,1,VoIP
8391,359,572,78.80000000000007,1,VoIP
8392,918,727,63.700000000000045,4,VoIP
8393,852,877,21.299999999999955,4,Web Browsing
8394,476,597,14.700000000000045,3,VoIP
8395,901,87,87.89999999999998,2,VoIP
8396,909,874,53.5,5,VoIP
8397,783,799,42.799999999999955,2,VoIP
8398,800,375,55.700000000000045,5,VoIP
8399,479,296,25.600000000000023,1,VoIP
8400,41,729,41.5,1,Web Browsing
8401,933,336,45.200000000000045,4,Web Browsing
8402,451,905,23.0,2,VoIP
8403,176,509,26.299999999999955,2,VoIP
8404,854,493,12.0,2,Video Streaming
8405,376,866,18.700000000000045,4,VoIP
8406,652,31,91.10000000000002,4,Web Browsing
8407,921,265,89.70000000000005,3,Web Browsing
8408,60,299,63.0,2,Video Streaming
8409,531,960,96.0,5,Video Streaming
8410,406,395,44.89999999999998,2,Video Streaming
8411,529,245,12.700000000000045,2,Web Browsing
8412,442,317,21.299999999999955,2,Web Browsing
8413,392,996,81.20000000000005,3,VoIP
8414,543,441,82.60000000000002,4,Web Browsing
8415,441,152,84.80000000000007,3,VoIP
8416,926,338,48.0,1,VoIP
8417,582,436,12.299999999999955,4,Web Browsing
8418,691,526,12.5,5,Video Streaming
8419,729,746,70.29999999999995,4,Video Streaming
8420,465,20,49.299999999999955,3,VoIP
8421,663,105,88.20000000000005,1,Video Streaming
8422,694,912,51.0,5,VoIP
8423,519,762,69.60000000000002,5,VoIP
8424,233,619,47.799999999999955,5,Video Streaming
8425,759,916,10.700000000000045,3,Web Browsing
8426,14,850,92.20000000000005,1,VoIP
8427,179,404,64.0,4,VoIP
8428,970,269,61.700000000000045,2,Video Streaming
8429,226,332,45.89999999999998,4,VoIP
8430,105,143,51.5,4,Web Browsing
8431,119,344,18.100000000000023,1,VoIP
8432,923,310,42.5,2,Video Streaming
8433,985,856,63.299999999999955,4,Web Browsing
8434,453,328,98.39999999999998,5,Web Browsing
8435,425,796,37.299999999999955,2,VoIP
8436,380,935,62.60000000000002,2,VoIP
8437,991,351,94.10000000000002,5,VoIP
8438,956,835,49.89999999999998,2,Web Browsing
8439,391,697,51.200000000000045,2,VoIP
8440,812,897,38.0,2,VoIP
8441,584,760,78.20000000000005,3,VoIP
8442,725,773,91.60000000000002,4,Video Streaming
8443,8,662,94.79999999999995,1,Video Streaming
8444,825,125,45.60000000000002,2,Video Streaming
8445,475,718,16.600000000000023,4,VoIP
8446,70,179,91.5,1,VoIP
8447,871,867,78.30000000000007,2,Web Browsing
8448,201,436,54.89999999999998,1,Video Streaming
8449,477,451,99.20000000000005,4,Web Browsing
8450,357,1000,78.60000000000002,3,Web Browsing
8451,108,77,70.10000000000002,1,Video Streaming
8452,560,485,14.0,1,Web Browsing
8453,221,804,47.299999999999955,4,Video Streaming
8454,436,124,60.0,2,Web Browsing
8455,535,998,85.70000000000005,2,Video Streaming
8456,78,397,54.299999999999955,1,Video Streaming
8457,274,216,24.100000000000023,2,Web Browsing
8458,116,39,70.89999999999998,4,Web Browsing
8459,495,120,49.5,4,VoIP
8460,351,903,75.10000000000002,2,VoIP
8461,914,760,85.89999999999998,3,Video Streaming
8462,748,759,50.60000000000002,1,Video Streaming
8463,883,811,21.899999999999977,4,Video Streaming
8464,971,752,41.799999999999955,3,VoIP
8465,447,299,39.60000000000002,4,Web Browsing
8466,144,314,47.200000000000045,2,VoIP
8467,966,887,56.200000000000045,4,Web Browsing
8468,2,790,39.200000000000045,5,Web Browsing
8469,809,468,93.89999999999998,3,Web Browsing
8470,904,955,74.10000000000002,4,VoIP
8471,629,239,66.89999999999998,1,Video Streaming
8472,486,351,12.399999999999977,2,Web Browsing
8473,658,150,74.39999999999998,2,VoIP
8474,964,778,49.299999999999955,3,Video Streaming
8475,945,208,74.20000000000005,5,Video Streaming
8476,39,969,97.20000000000005,5,Web Browsing
8477,512,438,57.60000000000002,4,VoIP
8478,139,646,87.20000000000005,3,Video Streaming
8479,366,847,31.799999999999955,5,VoIP
8480,154,980,51.799999999999955,1,VoIP
8481,698,198,12.100000000000023,3,Video Streaming
8482,174,63,60.0,1,Web Browsing
8483,141,793,71.39999999999998,1,Web Browsing
8484,637,618,71.89999999999998,5,Web Browsing
8485,912,790,83.79999999999995,4,Video Streaming
8486,685,282,61.89999999999998,3,Video Streaming
8487,589,151,85.60000000000002,3,Video Streaming
8488,766,395,75.5,5,Web Browsing
8489,90,271,45.10000000000002,4,VoIP
8490,4,495,25.200000000000045,2,VoIP
8491,302,326,54.700000000000045,5,Web Browsing
8492,285,57,34.39999999999998,5,Web Browsing
8493,210,168,96.39999999999998,4,VoIP
8494,860,200,19.100000000000023,3,Web Browsing
8495,95,78,27.100000000000023,3,VoIP
8496,559,496,57.39999999999998,1,Web Browsing
8497,633,647,28.799999999999955,5,Video Streaming
8498,957,280,52.0,4,Web Browsing
8499,248,571,11.100000000000023,4,Web Browsing
8500,360,596,57.5,3,Web Browsing
8501,457,750,23.799999999999955,5,Video Streaming
8502,261,855,34.10000000000002,2,Web Browsing
8503,576,940,86.39999999999998,5,Video Streaming
8504,822,759,58.89999999999998,5,Web Browsing
8505,185,238,86.20000000000005,2,Web Browsing
8506,222,658,16.299999999999955,4,Web Browsing
8507,972,168,15.799999999999955,1,VoIP
8508,43,576,71.0,1,VoIP
8509,984,810,92.39999999999998,3,Video Streaming
8510,162,89,71.29999999999995,5,Video Streaming
8511,502,318,92.89999999999998,4,VoIP
8512,51,125,70.89999999999998,4,VoIP
8513,746,206,52.5,1,Web Browsing
8514,910,787,73.5,4,Video Streaming
8515,93,480,85.89999999999998,4,Video Streaming
8516,434,872,68.89999999999998,5,Video Streaming
8517,953,402,63.10000000000002,3,Web Browsing
8518,540,682,17.399999999999977,1,VoIP
8519,820,485,81.0,1,VoIP
8520,768,280,74.10000000000002,1,VoIP
8521,223,336,60.39999999999998,1,VoIP
8522,718,741,28.899999999999977,4,VoIP
8523,3,64,91.30000000000007,5,VoIP
8524,73,839,20.399999999999977,1,Video Streaming
8525,671,264,93.20000000000005,2,VoIP
8526,814,783,35.299999999999955,5,Video Streaming
8527,262,742,98.79999999999995,2,VoIP
8528,886,445,64.79999999999995,3,Web Browsing
8529,255,651,69.39999999999998,1,Web Browsing
8530,121,621,98.5,3,Web Browsing
8531,114,397,13.399999999999977,2,Video Streaming
8532,937,530,39.5,2,Web Browsing
8533,587,871,61.299999999999955,4,Video Streaming
8534,640,910,65.89999999999998,4,Video Streaming
8535,821,214,58.60000000000002,2,Video Streaming
8536,771,558,41.5,4,Web Browsing
8537,26,712,60.200000000000045,3,VoIP
8538,464,257,92.89999999999998,4,VoIP
8539,202,505,94.89999999999998,1,VoIP
8540,732,394,72.20000000000005,3,VoIP
8541,932,589,83.30000000000007,5,Video Streaming
8542,99,825,78.89999999999998,4,VoIP
8543,164,196,77.29999999999995,4,Web Browsing
8544,268,863,98.5,3,Video Streaming
8545,277,234,61.60000000000002,5,Web Browsing
8546,999,642,73.10000000000002,5,VoIP
8547,225,287,17.600000000000023,5,Web Browsing
8548,396,417,87.60000000000002,4,Web Browsing
8549,649,950,34.799999999999955,2,Web Browsing
8550,841,973,67.0,2,Video Streaming
8551,422,300,31.0,5,Web Browsing
8552,350,319,73.79999999999995,5,VoIP
8553,101,279,71.20000000000005,1,Video Streaming
8554,218,160,79.39999999999998,4,Web Browsing
8555,338,138,95.39999999999998,5,Web Browsing
8556,358,10,34.700000000000045,1,Web Browsing
8557,757,790,21.399999999999977,3,Video Streaming
8558,316,671,10.200000000000045,2,Web Browsing
8559,979,531,64.70000000000005,4,VoIP
8560,395,367,37.700000000000045,4,Video Streaming
8561,57,829,75.60000000000002,1,Web Browsing
8562,418,487,47.299999999999955,5,VoIP
8563,653,538,71.5,1,Video Streaming
8564,66,628,76.0,5,VoIP
8565,409,600,75.10000000000002,5,VoIP
8566,11,77,47.700000000000045,4,Web Browsing
8567,564,68,31.200000000000045,5,VoIP
8568,229,166,45.89999999999998,1,Video Streaming
8569,568,144,17.5,4,Video Streaming
8570,534,79,28.0,2,Video Streaming
8571,842,718,23.0,1,Web Browsing
8572,716,29,75.79999999999995,1,Web Browsing
8573,427,130,28.200000000000045,5,Video Streaming
8574,88,576,90.5,5,Video Streaming
8575,1,259,23.5,3,Video Streaming
8576,175,546,89.29999999999995,2,Video Streaming
8577,10,901,78.20000000000005,1,VoIP
8578,736,101,20.700000000000045,3,VoIP
8579,877,443,37.39999999999998,3,Video Streaming
8580,782,781,64.5,4,Video Streaming
8581,460,233,14.600000000000023,4,Video Streaming
8582,478,563,89.39999999999998,2,VoIP
8583,551,225,18.299999999999955,5,Video Streaming
8584,150,765,77.60000000000002,1,Web Browsing
8585,775,865,79.20000000000005,4,VoIP
8586,631,256,38.299999999999955,3,Video Streaming
8587,393,676,61.299999999999955,3,Video Streaming
8588,79,119,68.79999999999995,5,Web Browsing
8589,337,653,65.0,4,Video Streaming
8590,247,334,95.70000000000005,4,VoIP
8591,328,289,99.60000000000002,2,Web Browsing
8592,294,544,73.89999999999998,2,VoIP
8593,717,898,62.700000000000045,1,VoIP
8594,104,834,99.30000000000007,2,Web Browsing
8595,973,917,15.600000000000023,5,Web Browsing
8596,308,766,40.299999999999955,5,Web Browsing
8597,743,33,95.60000000000002,4,Web Browsing
8598,666,18,89.70000000000005,3,Web Browsing
8599,216,894,20.200000000000045,3,Web Browsing
8600,635,919,50.0,1,Web Browsing
8601,869,343,54.89999999999998,3,Web Browsing
8602,829,223,22.100000000000023,2,Video Streaming
8603,433,828,48.0,2,Web Browsing
8604,426,976,81.89999999999998,2,Video Streaming
8605,49,922,84.70000000000005,3,VoIP
8606,624,204,60.89999999999998,1,VoIP
8607,345,984,51.10000000000002,5,VoIP
8608,617,950,48.299999999999955,5,Video Streaming
8609,382,145,63.39999999999998,4,Web Browsing
8610,7,270,94.30000000000007,3,Video Streaming
8611,297,631,92.30000000000007,2,VoIP
8612,500,189,44.799999999999955,1,Web Browsing
8613,490,113,49.5,5,VoIP
8614,745,861,23.299999999999955,2,VoIP
8615,636,73,65.5,3,Video Streaming
8616,282,962,95.20000000000005,2,VoIP
8617,565,376,96.70000000000005,5,VoIP
8618,444,688,67.89999999999998,1,VoIP
8619,435,182,16.899999999999977,2,Web Browsing
8620,533,667,17.5,5,Video Streaming
8621,727,663,78.29999999999995,1,Web Browsing
8622,558,957,90.10000000000002,5,Video Streaming
8623,807,381,99.0,3,Video Streaming
8624,794,689,31.5,4,Web Browsing
8625,539,647,44.10000000000002,3,Video Streaming
8626,779,157,76.20000000000005,2,VoIP
8627,35,916,29.700000000000045,3,VoIP
8628,160,957,39.299999999999955,1,Web Browsing
8629,922,186,52.200000000000045,5,VoIP
8630,0,475,33.700000000000045,5,Video Streaming
8631,731,449,61.299999999999955,4,Video Streaming
8632,942,995,86.80000000000007,2,VoIP
8633,878,966,80.39999999999998,3,Web Browsing
8634,487,68,19.100000000000023,1,VoIP
8635,78,74,12.700000000000045,5,Video Streaming
8636,232,167,94.70000000000005,2,Video Streaming
8637,24,196,48.10000000000002,4,Video Streaming
8638,692,832,96.89999999999998,2,VoIP
8639,898,396,63.10000000000002,4,Web Browsing
8640,103,277,77.0,3,Video Streaming
8641,785,908,76.80000000000007,3,Web Browsing
8642,906,396,51.89999999999998,2,Web Browsing
8643,61,538,55.60000000000002,4,Web Browsing
8644,802,777,42.39999999999998,5,VoIP
8645,151,576,32.10000000000002,1,Video Streaming
8646,843,14,14.100000000000023,1,Web Browsing
8647,580,289,33.89999999999998,4,Video Streaming
8648,935,957,93.39999999999998,2,Web Browsing
8649,513,873,23.5,3,Video Streaming
8650,992,777,44.200000000000045,1,VoIP
8651,241,795,93.60000000000002,1,Video Streaming
8652,722,90,79.89999999999998,4,Web Browsing
8653,655,836,10.100000000000023,4,Web Browsing
8654,45,190,75.0,5,VoIP
8655,37,508,20.600000000000023,2,Video Streaming
8656,614,175,23.299999999999955,4,VoIP
8657,292,533,53.5,1,Web Browsing
8658,516,629,90.89999999999998,1,Web Browsing
8659,445,62,13.399999999999977,5,Web Browsing
8660,52,250,13.700000000000045,4,VoIP
8661,132,869,93.30000000000007,4,Video Streaming
8662,934,456,13.5,2,Video Streaming
8663,638,15,95.60000000000002,2,Web Browsing
8664,347,455,10.200000000000045,3,VoIP
8665,905,795,91.20000000000005,1,VoIP
8666,686,689,86.39999999999998,1,VoIP
8667,98,750,90.20000000000005,5,Video Streaming
8668,679,998,10.200000000000045,2,Video Streaming
8669,138,141,56.89999999999998,3,Web Browsing
8670,64,98,53.0,4,Web Browsing
8671,891,9,69.89999999999998,1,VoIP
8672,77,207,71.60000000000002,3,Video Streaming
8673,286,701,27.600000000000023,4,Web Browsing
8674,855,88,65.89999999999998,4,VoIP
8675,122,455,25.100000000000023,3,Video Streaming
8676,116,589,11.100000000000023,4,VoIP
8677,858,865,25.5,2,Video Streaming
8678,755,828,24.299999999999955,5,VoIP
8679,83,574,57.39999999999998,3,VoIP
8680,827,83,77.39999999999998,4,Web Browsing
8681,645,775,21.100000000000023,4,VoIP
8682,711,758,47.200000000000045,4,VoIP
8683,939,7,31.600000000000023,2,Video Streaming
8684,515,28,59.299999999999955,1,Web Browsing
8685,689,198,94.0,2,Video Streaming
8686,459,989,53.10000000000002,4,Video Streaming
8687,693,502,49.700000000000045,4,Web Browsing
8688,384,516,65.20000000000005,3,Video Streaming
8689,82,478,43.700000000000045,5,VoIP
8690,192,93,37.89999999999998,4,VoIP
8691,615,859,86.10000000000002,4,Video Streaming
8692,99,641,10.799999999999955,1,VoIP
8693,377,208,85.60000000000002,2,Video Streaming
8694,545,483,68.5,3,Video Streaming
8695,63,356,53.299999999999955,1,Web Browsing
8696,789,146,64.29999999999995,3,VoIP
8697,466,936,56.5,3,Video Streaming
8698,790,982,90.20000000000005,2,VoIP
8699,137,333,24.0,3,Video Streaming
8700,201,489,18.700000000000045,5,VoIP
8701,379,777,80.5,5,Video Streaming
8702,572,598,92.29999999999995,4,Web Browsing
8703,92,747,33.200000000000045,5,Video Streaming
8704,719,252,73.60000000000002,3,VoIP
8705,58,481,94.80000000000007,4,Web Browsing
8706,961,802,87.70000000000005,4,Web Browsing
8707,826,647,59.799999999999955,2,VoIP
8708,902,856,54.700000000000045,5,Web Browsing
8709,986,600,82.20000000000005,3,Web Browsing
8710,799,554,60.700000000000045,2,Web Browsing
8711,252,161,50.200000000000045,3,Web Browsing
8712,949,575,97.89999999999998,5,VoIP
8713,176,584,15.5,4,Video Streaming
